PdmarticleID;Bezeichnung;Produktfamilie;"Produktfamilie kurz";Produkttyp;Mediumstemperatur;Ansteuerung;"Arbeitsbereich Y";Kommunikation;"Notstellposition (POP) stromlos";"Laufzeit Motor";"Stellzeit Motor";Stellkraft;Hilfsschalter;Nennspannung;Nenndrehmoment;"Schutzart IEC/EN";Datenblattname;"Datenblatt PDF";3432;"Produktbild 4c/bw";DN;PN;"Zulässiger Druck ps";"Schliessdruck Δps";"Differenzdruck ∆pmin Wert";"Differenzdruck Δpmax Wert";kvs;"kvs (Sequenz I)";"kvs (Sequenz II)";kvmax;"kv variabel";"kvs theor.";"kv (Werkseinstellung)";"Vnom [l/s]";"Vnom [l/min]";"Vnom [l/h]";Vmaxpos1;Vmaxpos2;Vmaxpos3;"Vmax ger.";"Leckrate Regelpfad";"Anzahl Rohranschlüsse";"Rohranschluss Typ";Messstutzen;Medien;"Anwendung Ventil";"Elektrisches Zubehör";"Mechanisches Zubehör";V0;V1;Versions-Nr;Pfad
127112;CQ24A-MPL;"Drehantrieb (ZoneTight)";QCV;Antrieb;;kommunikativ;;MP-Bus;;"75 s";;;;AC/DC 24 V;1 Nm;IP40;CQ24A-MPL;CQ24A-MPL_datasheet_de-ch.pdf;;PIC_EU_CQ24A-MPL_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK2-GEN|ZFP2-MP|ZN230-24MP;ZCQ-E|ZCQ-W;;;298;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\CQ Antrieb\"
127107;CQ24A;"Drehantrieb (ZoneTight)";QCV;Antrieb;;Auf-Zu|3-Punkt;;;;"75 s";;;;AC/DC 24 V;1 Nm;IP40;CQ24A;CQ24A_datasheet_de-ch.pdf;;PIC_EU_CQ24A_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZCQ-E|ZCQ-W;;;282;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\CQ Antrieb\"
5180;H750N;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H7..N;H7..N_datasheet_de-ch.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;50;16;1600 kPa;;;;40 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";3-Weg;Flansch;;Wasser;Regelventil;ZH24-1;ZH750;;;270;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN16, Flansch\3-Weg\N\DN 50\"
102367;LR24A-MOD;Drehantrieb;;Antrieb;;kommunikativ;;"Modbus RTU";;"90 s";;;;AC/DC 24 V;5 Nm;IP54;LR24A-MOD;LR24A-MOD_datasheet_de-ch.pdf;;PIC_EU_LR24A-MP_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK1-GEN|ZK2-GEN;;;;275;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Standardantriebe\LR..A (5 Nm)\Kugelhahn-Linkage\stetig, MOD\AC/DC 24 V\"
5179;H740N;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H7..N;H7..N_datasheet_de-ch.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;40;16;1600 kPa;;;;25 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";3-Weg;Flansch;;Wasser;Regelventil;ZH24-1;ZH740;;;268;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN16, Flansch\3-Weg\N\DN 40\"
127110;CQ230A;"Drehantrieb (ZoneTight)";QCV;Antrieb;;Auf-Zu|3-Punkt;;;;"75 s";;;;AC 230 V;1 Nm;IP40;CQ230A;CQ230A_datasheet_de-ch.pdf;;PIC_EU_CQ24A_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZCQ-E|ZCQ-W;;;266;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\CQ Antrieb\"
61311;ZD6N-S350;Drosselklappe;;Antrieb;;Manuell;;;;;;;;;;;ZD6N-S350;;;"PIC_EU_ZD6N-S_Worm gear_BW.jpg";350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;191;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Manuelle Antriebe\"
5387;R425;Auf-Zu-Kugelhahn;KH;Ventil;6...100°C;;;;;;;;;;;;R4..;R4.._datasheet_de-ch.pdf;;PIC_EU_R4_neutral_01_2C.jpg;25;16;1600 kPa;1400 kPa;;400 kPa;26 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Absperrventil;ZR24-2;ZR4525;;;297;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Absperr-Kugelhahnen\Aussengewinde, 2-Weg\DN 25\"
61319;SRF24A-SZ-S2;Federrücklauf-Drehantrieb;;Antrieb;;stetig;DC 0.5...10 V;;NC;"90 s";;;"2 x EPU";AC/DC 24 V;20 Nm;IP54;SRF24A-SZ-S2;SRF24A-SZ-S2_datasheet_de-ch.pdf;;PIC_EU_SRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;318;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\SRF..A (20 Nm)\Kugelhahn-Linkage\stetig\AC/DC 24 V\"
61310;ZD6N-S250;Drosselklappe;;Antrieb;;Manuell;;;;;;;;;;;ZD6N-S250;;;"PIC_EU_ZD6N-S_Worm gear_BW.jpg";250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;207;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Manuelle Antriebe\"
61320;SRF24A-SZ-S2-O;Federrücklauf-Drehantrieb;;Antrieb;;stetig;DC 0.5...10 V;;NO;"90 s";;;"2 x EPU";AC/DC 24 V;20 Nm;IP54;SRF24A-SZ-S2-O;SRF24A-SZ-S2-O_datasheet_de-ch.pdf;;PIC_EU_SRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;322;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\SRF..A (20 Nm)\Kugelhahn-Linkage\stetig\AC/DC 24 V\"
5391;R450;Auf-Zu-Kugelhahn;KH;Ventil;6...100°C;;;;;;;;;;;;R4..;R4.._datasheet_de-ch.pdf;;PIC_EU_R4_neutral_01_2C.jpg;50;16;1600 kPa;1400 kPa;;400 kPa;49 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Absperrventil;ZR24-2;ZR4550;;;300;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Absperr-Kugelhahnen\Aussengewinde, 2-Weg\DN 50\"
61703;R7020R-B1;Umschaltkugelhahn;KH;Ventil;-10...100°C;;;;;;;;;;;;R7..R-B..;R7..R-B.._datasheet_de-ch.pdf;;PIC_EU_R7-neueCCV_01_SW.jpg;20;6;600 kPa;600 kPa;;100 kPa;32 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";3-Weg;Flansch;;Wasser;Umschaltventil;;;;;287;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Umschalt-Kugelhahnen\Flansch, 3-Weg, PN 6 \DN 20\"
61316;SRF24A-SZ;Federrücklauf-Drehantrieb;;Antrieb;;stetig;DC 0.5...10 V;;NC;"90 s";;;;AC/DC 24 V;20 Nm;IP54;SRF24A-SZ;SRF24A-SZ_datasheet_de-ch.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;313;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\SRF..A (20 Nm)\Kugelhahn-Linkage\stetig\AC/DC 24 V\"
5178;H732N;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H7..N;H7..N_datasheet_de-ch.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;32;16;1600 kPa;;;;16 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";3-Weg;Flansch;;Wasser;Regelventil;ZH24-1;ZH732;;;265;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN16, Flansch\3-Weg\N\DN 32\"
5176;H720N;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H7..N;H7..N_datasheet_de-ch.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;20;16;1600 kPa;;;;6.3 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";3-Weg;Flansch;;Wasser;Regelventil;ZH24-1;ZH720;;;266;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN16, Flansch\3-Weg\N\DN 20\"
5181;H764N;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H7..N;H7..N_datasheet_de-ch.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;65;16;1600 kPa;;;;58 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";3-Weg;Flansch;;Wasser;Regelventil;ZH24-1-C;ZH765;;;269;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN16, Flansch\3-Weg\N\DN 65\"
5182;H765N;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H7..N;H7..N_datasheet_de-ch.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;65;16;1600 kPa;;;;63 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";3-Weg;Flansch;;Wasser;Regelventil;ZH24-1-C;ZH765;;;267;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN16, Flansch\3-Weg\N\DN 65\"
5392;R410DK;Auf-Zu-Kugelhahn;KH;Ventil;2...130°C;;;;;;;;;;;;R4..D(K);R4..D(K)_datasheet_de-ch.pdf;;PIC_EU_R415D_01_4C.jpg;10;16;2700 kPa;1400 kPa;;800 kPa;4 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Absperrventil;;ZR4510;;;294;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Absperr-Kugelhahnen\Aussengewinde, 2-Weg\DN 10\"
61700;R7040R16-B3;Regelkugelhahn;RKH;Ventil;-10...100°C;;;;;;;;;;;;R7..Rxx-B..;R7..Rxx-B.._datasheet_de-ch.pdf;;PIC_EU_R7-neueCCV_01_SW.jpg;40;6;600 kPa;600 kPa;;100 kPa;16 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";3-Weg;Flansch;;Wasser;Regelventil;;;;;297;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Flansch, 3-Weg\DN 40\"
61702;R7015R-B1;Umschaltkugelhahn;KH;Ventil;-10...100°C;;;;;;;;;;;;R7..R-B..;R7..R-B.._datasheet_de-ch.pdf;;PIC_EU_R7-neueCCV_01_SW.jpg;15;6;600 kPa;600 kPa;;100 kPa;15 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";3-Weg;Flansch;;Wasser;Umschaltventil;;;;;287;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Umschalt-Kugelhahnen\Flansch, 3-Weg, PN 6 \DN 15\"
4936;LRF24-SR;Federrücklauf-Drehantrieb;;Antrieb;;stetig;DC 2...10 V;;NC;"150 s";;;;AC/DC 24 V;4 Nm;IP54;LRF24-SR;LRF24-SR_datasheet_de-ch.pdf;;PIC_EU_LRF230_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;326;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\LRF.. (4 Nm)\Kugelhahn-Linkage\stetig\AC/DC 24 V\"
5390;R440;Auf-Zu-Kugelhahn;KH;Ventil;6...100°C;;;;;;;;;;;;R4..;R4.._datasheet_de-ch.pdf;;PIC_EU_R4_neutral_01_2C.jpg;40;16;1600 kPa;1400 kPa;;400 kPa;32 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Absperrventil;ZR24-2;ZR4540;;;296;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Absperr-Kugelhahnen\Aussengewinde, 2-Weg\DN 40\"
61699;R7032R16-B3;Regelkugelhahn;RKH;Ventil;-10...100°C;;;;;;;;;;;;R7..Rxx-B..;R7..Rxx-B.._datasheet_de-ch.pdf;;PIC_EU_R7-neueCCV_01_SW.jpg;32;6;600 kPa;600 kPa;;100 kPa;16 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";3-Weg;Flansch;;Wasser;Regelventil;;;;;300;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Flansch, 3-Weg\DN 32\"
4935;LRF24-S-O;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NO;"75 s";;;"2 x EPU";AC/DC 24 V;4 Nm;IP54;LRF24-S-O;LRF24-S-O_datasheet_de-ch.pdf;;PIC_EU_LRF..-S2_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;328;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\LRF.. (4 Nm)\Kugelhahn-Linkage\Auf-Zu\AC/DC 24 V\"
5389;R432;Auf-Zu-Kugelhahn;KH;Ventil;6...100°C;;;;;;;;;;;;R4..;R4.._datasheet_de-ch.pdf;;PIC_EU_R4_neutral_01_2C.jpg;32;16;1600 kPa;1400 kPa;;400 kPa;32 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Absperrventil;ZR24-2;ZR4532;;;302;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Absperr-Kugelhahnen\Aussengewinde, 2-Weg\DN 32\"
61705;R7032R-B3;Umschaltkugelhahn;KH;Ventil;-10...100°C;;;;;;;;;;;;R7..R-B..;R7..R-B.._datasheet_de-ch.pdf;;PIC_EU_R7-neueCCV_01_SW.jpg;32;6;600 kPa;600 kPa;;100 kPa;32 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";3-Weg;Flansch;;Wasser;Umschaltventil;;;;;283;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Umschalt-Kugelhahnen\Flansch, 3-Weg, PN 6 \DN 32\"
61704;R7025R-B2;Umschaltkugelhahn;KH;Ventil;-10...100°C;;;;;;;;;;;;R7..R-B..;R7..R-B.._datasheet_de-ch.pdf;;PIC_EU_R7-neueCCV_01_SW.jpg;25;6;600 kPa;600 kPa;;100 kPa;26 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";3-Weg;Flansch;;Wasser;Umschaltventil;;;;;280;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Umschalt-Kugelhahnen\Flansch, 3-Weg, PN 6 \DN 25\"
127111;CQ24A-SZ;"Drehantrieb (ZoneTight)";QCV;Antrieb;;stetig;DC 0.5...10 V;;;"75 s";;;;AC/DC 24 V;1 Nm;IP40;CQ24A-SZ;CQ24A-SZ_datasheet_de-ch.pdf;;PIC_EU_CQ24A-SZ_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;CR24-A3|CR24-B3;ZCQ-E|ZCQ-W;;;249;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\CQ Antrieb\"
5394;R420D;Auf-Zu-Kugelhahn;KH;Ventil;2...130°C;;;;;;;;;;;;R4..D(K);R4..D(K)_datasheet_de-ch.pdf;;PIC_EU_R415D_01_4C.jpg;20;16;2700 kPa;1400 kPa;;800 kPa;25 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Aussengewinde;;Wasser;Absperrventil;;ZR4520;;;293;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Absperr-Kugelhahnen\Aussengewinde, 2-Weg\DN 20\"
61701;R7050R25-B3;Regelkugelhahn;RKH;Ventil;-10...100°C;;;;;;;;;;;;R7..Rxx-B..;R7..Rxx-B.._datasheet_de-ch.pdf;;PIC_EU_R7-neueCCV_01_SW.jpg;50;6;600 kPa;600 kPa;;100 kPa;25 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";3-Weg;Flansch;;Wasser;Regelventil;;;;;303;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Flansch, 3-Weg\DN 50\"
4937;LRF230;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NC;"75 s";;;;AC 230 V;4 Nm;IP54;LRF230;LRF230_datasheet_de-ch.pdf;;PIC_EU_LRF230_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;338;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\LRF.. (4 Nm)\Kugelhahn-Linkage\Auf-Zu\AC 230 V\"
5177;H725N;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H7..N;H7..N_datasheet_de-ch.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;25;16;1600 kPa;;;;10 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";3-Weg;Flansch;;Wasser;Regelventil;ZH24-1;ZH725;;;269;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN16, Flansch\3-Weg\N\DN 25\"
61317;SRF24A-SZ-O;Federrücklauf-Drehantrieb;;Antrieb;;stetig;DC 0.5...10 V;;NO;"90 s";;;;AC/DC 24 V;20 Nm;IP54;SRF24A-SZ-O;SRF24A-SZ-O_datasheet_de-ch.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;313;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\SRF..A (20 Nm)\Kugelhahn-Linkage\stetig\AC/DC 24 V\"
4933;LRF24-O;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NO;"75 s";;;;AC/DC 24 V;4 Nm;IP54;LRF24-O;LRF24-O_datasheet_de-ch.pdf;;PIC_EU_LRF230_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;331;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\LRF.. (4 Nm)\Kugelhahn-Linkage\Auf-Zu\AC/DC 24 V\"
61826;SRFA-5;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NC;"75 s";;;;AC 24...240 V / DC 24...125 V;20 Nm;IP54;SRFA-5;SRFA-5_datasheet_de-ch.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;288;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\SRF..A (20 Nm)\Drosselklappen-Linkage\Auf-Zu\AC 24...240V / DC 24...125V\"
61356;NRF230A-3-S2;Federrücklauf-Drehantrieb;;Antrieb;;3-Punkt;;;NC;"90 s";;;"2 x EPU";AC 230 V;10 Nm;IP54;NRF230A-3-S2;NRF230A-3-S2_datasheet_de-ch.pdf;;PIC_EU_NRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;314;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\NRF..A (10Nm/5Nm)\Kugelhahn-Linkage\3-Punkt\AC 230 V\"
140733;NR24A-MOD;Drehantrieb;;Antrieb;;kommunikativ;;"Modbus RTU";;"90 s";;;;AC/DC 24 V;10 Nm;IP54;NR24A-MOD;NR24A-MOD_datasheet_de-ch.pdf;;PIC_EU_LR24A-MP_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK1-GEN|ZK2-GEN;;;;256;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Standardantriebe\NR..A (10 Nm)\Kugelhahn-Linkage\stetig, MOD\AC/DC 24 V\"
4938;LRF230-O;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NO;"75 s";;;;AC 230 V;4 Nm;IP54;LRF230-O;LRF230-O_datasheet_de-ch.pdf;;PIC_EU_LRF230_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;333;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\LRF.. (4 Nm)\Kugelhahn-Linkage\Auf-Zu\AC 230 V\"
5469;H7025Y10-S2;Hubventil;H;Ventil;5...200°C;;;;;;;;;;;;H7..Y..S..;H7..Y..S.._datasheet_de-ch.pdf;;PIC_EU_H7..X-S2-neutral_01_4C.jpg;25;40;4000 kPa;;;;10 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";3-Weg;Flansch;;Wasser;Regelventil;;;;;262;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN40, Flansch\3-Weg\Y\DN 25\"
5184;H780N;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H7..N;H7..N_datasheet_de-ch.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;80;16;1600 kPa;;;;100 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";3-Weg;Flansch;;Wasser;Regelventil;ZH24-1-C;ZH780;;;265;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN16, Flansch\3-Weg\N\DN 80\"
61706;R7040R-B3;Umschaltkugelhahn;KH;Ventil;-10...100°C;;;;;;;;;;;;R7..R-B..;R7..R-B.._datasheet_de-ch.pdf;;PIC_EU_R7-neueCCV_01_SW.jpg;40;6;600 kPa;600 kPa;;100 kPa;31 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";3-Weg;Flansch;;Wasser;Umschaltventil;;;;;283;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Umschalt-Kugelhahnen\Flansch, 3-Weg, PN 6 \DN 40\"
5186;H7125N;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H7..N;H7..N_datasheet_de-ch.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;125;16;1600 kPa;;;;220 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";3-Weg;Flansch;;Wasser;Regelventil;ZH24-1-D;ZH7125;;;268;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN16, Flansch\3-Weg\N\DN 125\"
127225;SRC24A-SR;Drehantrieb;;Antrieb;;stetig;DC 2...10 V;;;"35 s";;;;AC/DC 24 V;20 Nm;IP54;SRC24A-SR;SRC24A-SR_datasheet_de-ch.pdf;;PIC_EU_SRC24A-SR_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;221;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Schnellläufer-Antriebe\SRC..A (20 Nm)\Kugelhahn-Linkage\stetig\AC/DC 24 V\"
4942;LRQ24A-SZ;Superschnellläufer-Drehantrieb;;Antrieb;;stetig;DC 0.5...10 V;;;"9 s";;;;AC/DC 24 V;4 Nm;IP54;LRQ24A-SZ;LRQ24A-SZ_datasheet_de-ch.pdf;;PIC_EU_LRQ24A-neutral_02_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S1A|S2A|P140A|P200A|P500A|P1000A|P2800A|P5000A|P10000A;;;;315;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Superschnellläufer-Antriebe\LRQ..A (4 Nm)\Kugelhahn-Linkage\stetig\AC/DC 24 V\"
61355;NRF230A-3-O;Federrücklauf-Drehantrieb;;Antrieb;;3-Punkt;;;NO;"90 s";;;;AC 230 V;10 Nm;IP54;NRF230A-3-O;NRF230A-3-O_datasheet_de-ch.pdf;;PIC_EU_NRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;313;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\NRF..A (10Nm/5Nm)\Kugelhahn-Linkage\3-Punkt\AC 230 V\"
61354;NRF230A-3;Federrücklauf-Drehantrieb;;Antrieb;;3-Punkt;;;NC;"90 s";;;;AC 230 V;10 Nm;IP54;NRF230A-3;NRF230A-3_datasheet_de-ch.pdf;;PIC_EU_NRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;311;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\NRF..A (10Nm/5Nm)\Kugelhahn-Linkage\3-Punkt\AC 230 V\"
61387;R6065W63-S8;Regelkugelhahn;RKH;Ventil;-10...120°C;;;;;;;;;;;;R6..W..-S8;R6..W..-S8_datasheet_de-ch.pdf;;PIC_EU_R6-W-S8-neutral_BW.jpg;65;16;1600 kPa;690 kPa;;400 kPa;63 m³/h;;;;;;;;;;;;;;"Leckrate A, luftblasendicht (EN 12266-1)";2-Weg;Flansch;;Wasser;Regelventil;ZR24-F05;;;;321;"EU\Produkte\Wasseranwendungen\Drehsortiment Ventile\Regel-Kugelhahnen\Flansch, 2-Weg, PN 16\DN 65\"
5465;H7200W630-S7;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H7..W..S7;H7..W..S7_datasheet_de-ch.pdf;;PIC_EU_H7..W..S7_01_SW.jpg;200;16;1600 kPa;;;;630 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";3-Weg;Flansch;;Wasser;Regelventil;ZH24-1-D;;;;275;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN16, Flansch\3-Weg\W\DN 200\"
4943;NRF24A-SZ;Federrücklauf-Drehantrieb;;Antrieb;;stetig;DC 0.5...10 V;;NC;"90 s";;;;AC/DC 24 V;10 Nm;IP54;NRF24A-SZ;NRF24A-SZ_datasheet_de-ch.pdf;;PIC_EU_NRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;311;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\NRF..A (10Nm/5Nm)\Kugelhahn-Linkage\stetig\AC/DC 24 V\"
145518;NV24A-MOD;Hubantrieb;;Antrieb;;kommunikativ;;"Modbus RTU";;;"150 s / 20 mm";1000 N;;AC/DC 24 V;;IP54;NV24A-MOD;NV24A-MOD_datasheet_de-ch.pdf;;PIC_EU_NV24ALON_01_4c.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;ZK1-GEN|ZK2-GEN;;;;294;"EU\Produkte\Wasseranwendungen\Hubsortiment Antriebe\Standardantriebe\NV..A (1000N)\stetig, MOD\AC/DC 24 V\"
4939;LRF230-S;Federrücklauf-Drehantrieb;;Antrieb;;Auf-Zu;;;NC;"75 s";;;"2 x EPU";AC 230 V;4 Nm;IP54;LRF230-S;LRF230-S_datasheet_de-ch.pdf;;PIC_EU_LRF..-S2_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;338;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Federrücklaufantriebe\LRF.. (4 Nm)\Kugelhahn-Linkage\Auf-Zu\AC 230 V\"
5185;H7100N;Hubventil;H;Ventil;5...120°C;;;;;;;;;;;;H7..N;H7..N_datasheet_de-ch.pdf;;PIC_EU_H7..N-neutral_01_4C.jpg;100;16;1600 kPa;;;;145 m³/h;;;;;;;;;;;;;;"max. 0.05% vom kvs-Wert";3-Weg;Flansch;;Wasser;Regelventil;ZH24-1-C;ZH7100;;;265;"EU\Produkte\Wasseranwendungen\Hubsortiment Ventile\PN16, Flansch\3-Weg\N\DN 100\"
