PdmarticleID;Label;"External Key";StateID;"Suitable valves";"Installation options symbol";"Suitable actuators";"Product family 2 from Actuator";"Recommended price";"Rules for valve sizing";"Export Media manually changed";"Export Media";6986;6987;Type;"Product family";"Closing pressure Δps";"Differential pressure Δpmax value";"kv (factory setting)";Path;"Version Number"
233392;R407K+LR24A;R407K+LR24A;;R407K;+;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R407K+LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";32
233337;R406K/LR24A-MP;R406K/LR24A-MP;;R406K;/;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R406K/LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";30
233393;R407K/LR24A;R407K/LR24A;;R407K;/;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R407K/LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
233340;R406K+LR24A-S;R406K+LR24A-S;;R406K;+;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R406K+LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";31
233341;R406K/LR24A-S;R406K/LR24A-S;;R406K;/;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R406K/LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";29
233342;R406K+LR24A-SR;R406K+LR24A-SR;;R406K;+;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R406K+LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";31
233343;R406K/LR24A-SR;R406K/LR24A-SR;;R406K;/;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R406K/LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";30
233352;R406K+LRC24A-SR;R406K+LRC24A-SR;;R406K;+;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R406K+LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
233353;R406K/LRC24A-SR;R406K/LRC24A-SR;;R406K;/;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R406K/LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";30
233428;R407K+LR24A-MP;R407K+LR24A-MP;;R407K;+;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R407K+LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";32
233580;R408K+LR24A-MP;R408K+LR24A-MP;;R408K;+;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K+LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";32
233581;R408K/LR24A-MP;R408K/LR24A-MP;;R408K;/;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K/LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";29
233584;R408K+LR24A-S;R408K+LR24A-S;;R408K;+;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K+LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";32
233585;R408K/LR24A-S;R408K/LR24A-S;;R408K;/;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K/LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";28
233828;R532+NRFA;R532+NRFA;;R532;+;NRFA;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R532+NRFA;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";35
233804;R531+NRF24A-SR;R531+NRF24A-SR;;R531;+;NRF24A-SR;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R531+NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";32
233829;R532/NRFA;R532/NRFA;;R532;/;NRFA;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R532/NRFA;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
233805;R531/NRF24A-SR;R531/NRF24A-SR;;R531;/;NRF24A-SR;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R531/NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";30
233542;R408K+LR230A-S;R408K+LR230A-S;;R408K;+;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K+LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";32
233543;R408K/LR230A-S;R408K/LR230A-S;;R408K;/;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K/LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";28
233544;R408K+LR24A;R408K+LR24A;;R408K;+;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K+LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
233545;R408K/LR24A;R408K/LR24A;;R408K;/;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K/LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";29
233504;R407K+LRC24A-SR;R407K+LRC24A-SR;;R407K;+;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R407K+LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";32
233505;R407K/LRC24A-SR;R407K/LRC24A-SR;;R407K;/;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R407K/LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";32
233508;R408K+LR230A;R408K+LR230A;;R408K;+;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K+LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
233509;R408K/LR230A;R408K/LR230A;;R408K;/;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K/LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";32
233616;R408K+LR24A-SR;R408K+LR24A-SR;;R408K;+;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K+LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";33
233617;R408K/LR24A-SR;R408K/LR24A-SR;;R408K;/;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K/LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";31
234160;R408K+LRC24A-SR;R408K+LRC24A-SR;;R408K;+;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K+LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";27
234161;R408K/LRC24A-SR;R408K/LRC24A-SR;;R408K;/;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K/LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";27
234362;R409K+LRC24A-SR;R409K+LRC24A-SR;;R409K;+;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K+LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";26
234260;R409K+LR24A-MP;R409K+LR24A-MP;;R409K;+;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K+LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";26
234363;R409K/LRC24A-SR;R409K/LRC24A-SR;;R409K;/;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K/LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";26
234261;R409K/LR24A-MP;R409K/LR24A-MP;;R409K;/;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K/LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";26
234442;R538+NRF24A-SR;R538+NRF24A-SR;;R538;+;NRF24A-SR;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538+NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";26
234466;R540+NRFA;R540+NRFA;;R540;+;NRFA;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R540+NRFA;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";29
234443;R538/NRF24A-SR;R538/NRF24A-SR;;R538;/;NRF24A-SR;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R538/NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";26
234467;R540/NRFA;R540/NRFA;;R540;/;NRFA;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R540/NRFA;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";29
234296;R409K+LR24A-S;R409K+LR24A-S;;R409K;+;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K+LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";26
234196;R409K+LR230A;R409K+LR230A;;R409K;+;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K+LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";27
234297;R409K/LR24A-S;R409K/LR24A-S;;R409K;/;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K/LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";26
234197;R409K/LR230A;R409K/LR230A;;R409K;/;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K/LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";27
234474;R548+NRF24A-SR;R548+NRF24A-SR;;R548;+;NRF24A-SR;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548+NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";26
234475;R548/NRF24A-SR;R548/NRF24A-SR;;R548;/;NRF24A-SR;"Actuator with emergency control function";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R548/NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";26
234498;R550+NRFA;R550+NRFA;;R550;+;NRFA;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R550+NRFA;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";29
234332;R409K+LR24A-SR;R409K+LR24A-SR;;R409K;+;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K+LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";27
234499;R550/NRFA;R550/NRFA;;R550;/;NRFA;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R550/NRFA;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";29
234230;R409K+LR230A-S;R409K+LR230A-S;;R409K;+;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K+LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";26
234333;R409K/LR24A-SR;R409K/LR24A-SR;;R409K;/;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K/LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";27
234231;R409K/LR230A-S;R409K/LR230A-S;;R409K;/;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K/LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";26
234232;R409K+LR24A;R409K+LR24A;;R409K;+;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K+LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";27
234233;R409K/LR24A;R409K/LR24A;;R409K;/;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K/LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";27
234710;D665NL+SRFA-5;D665NL+SRFA-5;;D665NL;+;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D665NL+SRFA-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234686;D650N+SRFA-5;D650N+SRFA-5;;D650N;+;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D650N+SRFA-5;"Butterfly valve";1200 kPa;10 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
234711;D665NL/SRFA-5;D665NL/SRFA-5;;D665NL;/;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D665NL/SRFA-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234687;D650N/SRFA-5;D650N/SRFA-5;;D650N;/;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D650N/SRFA-5;"Butterfly valve";1200 kPa;10 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234662;D625N+SRFA-5;D625N+SRFA-5;;D625N;+;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D625N+SRFA-5;"Butterfly valve";1200 kPa;2.5 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
234663;D625N/SRFA-5;D625N/SRFA-5;;D625N;/;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D625N/SRFA-5;"Butterfly valve";1200 kPa;2.5 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
234714;D665NL+SRFA-S2-5;D665NL+SRFA-S2-5;;D665NL;+;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D665NL+SRFA-S2-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234690;D650N+SRFA-S2-5;D650N+SRFA-S2-5;;D650N;+;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D650N+SRFA-S2-5;"Butterfly valve";1200 kPa;10 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234715;D665NL/SRFA-S2-5;D665NL/SRFA-S2-5;;D665NL;/;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D665NL/SRFA-S2-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234691;D650N/SRFA-S2-5;D650N/SRFA-S2-5;;D650N;/;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D650N/SRFA-S2-5;"Butterfly valve";1200 kPa;10 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234666;D625N+SRFA-S2-5;D625N+SRFA-S2-5;;D625N;+;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D625N+SRFA-S2-5;"Butterfly valve";1200 kPa;2.5 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
234667;D625N/SRFA-S2-5;D625N/SRFA-S2-5;;D625N;/;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D625N/SRFA-S2-5;"Butterfly valve";1200 kPa;2.5 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
234694;D650NL+SRFA-5;D650NL+SRFA-5;;D650NL;+;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D650NL+SRFA-5;"Butterfly valve";1200 kPa;10 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234695;D650NL/SRFA-5;D650NL/SRFA-5;;D650NL;/;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D650NL/SRFA-5;"Butterfly valve";1200 kPa;10 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234670;D632N+SRFA-5;D632N+SRFA-5;;D632N;+;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D632N+SRFA-5;"Butterfly valve";1200 kPa;4 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
234671;D632N/SRFA-5;D632N/SRFA-5;;D632N;/;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D632N/SRFA-5;"Butterfly valve";1200 kPa;4 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
234698;D650NL+SRFA-S2-5;D650NL+SRFA-S2-5;;D650NL;+;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D650NL+SRFA-S2-5;"Butterfly valve";1200 kPa;10 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234699;D650NL/SRFA-S2-5;D650NL/SRFA-S2-5;;D650NL;/;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D650NL/SRFA-S2-5;"Butterfly valve";1200 kPa;10 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234674;D632N+SRFA-S2-5;D632N+SRFA-S2-5;;D632N;+;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D632N+SRFA-S2-5;"Butterfly valve";1200 kPa;4 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
234675;D632N/SRFA-S2-5;D632N/SRFA-S2-5;;D632N;/;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D632N/SRFA-S2-5;"Butterfly valve";1200 kPa;4 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
234702;D665N+SRFA-5;D665N+SRFA-5;;D665N;+;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D665N+SRFA-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234703;D665N/SRFA-5;D665N/SRFA-5;;D665N;/;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D665N/SRFA-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234678;D640N+SRFA-5;D640N+SRFA-5;;D640N;+;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D640N+SRFA-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
234679;D640N/SRFA-5;D640N/SRFA-5;;D640N;/;SRFA-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D640N/SRFA-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
234706;D665N+SRFA-S2-5;D665N+SRFA-S2-5;;D665N;+;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D665N+SRFA-S2-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234707;D665N/SRFA-S2-5;D665N/SRFA-S2-5;;D665N;/;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D665N/SRFA-S2-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";34
234682;D640N+SRFA-S2-5;D640N+SRFA-S2-5;;D640N;+;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D640N+SRFA-S2-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
234683;D640N/SRFA-S2-5;D640N/SRFA-S2-5;;D640N;/;SRFA-S2-5;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;D640N/SRFA-S2-5;"Butterfly valve";1200 kPa;7 kPa;;"EU\Inbox\Combinations\Folder..6/..7\";33
236292;R2050-S4+SRFA;R2050-S4+SRFA;;R2050-S4;+;SRFA;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R2050-S4+SRFA;"Open-close ball valve";1400 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..2/..3\";33
236293;R2050-S4/SRFA;R2050-S4/SRFA;;R2050-S4;/;SRFA;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro|VDI3805|Internet_EU;;;R2050-S4/SRFA;"Open-close ball valve";1400 kPa;1000 kPa;;"EU\Inbox\Combinations\Folder..2/..3\";32
237798;R508K+NRF24A-SR;R508K+NRF24A-SR;;R508K;+;NRF24A-SR;"Actuator with emergency control function";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R508K+NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";28
237774;R507K+NRF24A-SR;R507K+NRF24A-SR;;R507K;+;NRF24A-SR;"Actuator with emergency control function";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R507K+NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";28
237799;R508K/NRF24A-SR;R508K/NRF24A-SR;;R508K;/;NRF24A-SR;"Actuator with emergency control function";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R508K/NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";28
237775;R507K/NRF24A-SR;R507K/NRF24A-SR;;R507K;/;NRF24A-SR;"Actuator with emergency control function";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R507K/NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";28
237750;R506K+NRF24A-SR;R506K+NRF24A-SR;;R506K;+;NRF24A-SR;"Actuator with emergency control function";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R506K+NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";28
237726;R505K+NRF24A-SR;R505K+NRF24A-SR;;R505K;+;NRF24A-SR;"Actuator with emergency control function";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R505K+NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";28
237751;R506K/NRF24A-SR;R506K/NRF24A-SR;;R506K;/;NRF24A-SR;"Actuator with emergency control function";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R506K/NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";28
237702;R409K+NRF24A-SR;R409K+NRF24A-SR;;R409K;+;NRF24A-SR;"Actuator with emergency control function";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K+NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";28
237727;R505K/NRF24A-SR;R505K/NRF24A-SR;;R505K;/;NRF24A-SR;"Actuator with emergency control function";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R505K/NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";28
237703;R409K/NRF24A-SR;R409K/NRF24A-SR;;R409K;/;NRF24A-SR;"Actuator with emergency control function";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R409K/NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";28
237678;R408K+NRF24A-SR;R408K+NRF24A-SR;;R408K;+;NRF24A-SR;"Actuator with emergency control function";0;"Scenario 2";;PPK|SelectPro|VDI3805|Internet_EU;;;R408K+NRF24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";28
