PdmarticleID;Label;"Product family";"Product family short";"Product type";"Medium temperature";Control;"Operating range Y";Communication;"Emergency setting position (POP) deenergised";"Running time motor";"Actuating time motor";"Actuating force";"Auxiliary switch";"Nominal voltage";"Nominal torque";"Degree of protection IEC/EN";"Data sheet name";"Data sheet PDF";3432;"Product picture 4c/bw";DN;PN;"Permissible pressure ps";"Closing pressure Δps";"Differential pressure ∆pmin value";"Differential pressure Δpmax value";kvs;"kvs (Sequence I)";"kvs (Sequence II)";kvmax;"kv variable";"﻿kvs theor.";"kv (factory setting)";"Vnom [l/s]";"Vnom [l/min]";"Vnom [l/h]";Vmaxpos1;Vmaxpos2;Vmaxpos3;"Vmax low-n";"Control path leakage rate";"Number of pipe connections";"Pipe connection type";"Measurement ports";Media;"Valve application";"Electrical accessories";"Mechanical accessories";V0;V1;"Version Number";Path
5127;H664N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;65;16;1600 kPa;;;;58 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1-C;;;;272;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 65\"
101227;NVC24A-SR-TPC;"Globe valve actuator";;Actuator;;modulating;DC 2...10 V;;;;"35 s / 20 mm";1000 N;;AC/DC 24 V;;IP54;NVC24A-SR-TPC;NVC24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_NVC24A-SR-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;266;"EU\Products\Water solutions\Globe valve range actuators\Fast runner actuators\NVC..A (1000N)\modulating\AC/DC 24 V\"
5283;R3015-P4-P25-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.4 m³/h;0.25 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;346;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
61648;R3015-2P5-S1;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;2.5 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2315;;;339;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\DN 15\"
5284;R3015-P4-P4-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.4 m³/h;0.4 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;348;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
61650;R3020-4-S2;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;20;16;1600 kPa;1400 kPa;;350 kPa;4 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2320;;;323;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\DN 20\"
5288;R3015-P63-P25-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.63 m³/h;0.25 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;351;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
5285;R3015-P4-P63-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.4 m³/h;0.63 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;349;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
5289;R3015-P63-P4-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.63 m³/h;0.4 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;347;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
61649;R3015-4-S1;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;4 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2315;;;346;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\DN 15\"
5124;H632N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;32;16;1600 kPa;;;;16 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;275;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 32\"
5123;H625N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;25;16;1600 kPa;;;;10 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;273;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 25\"
288687;CQC230A;"Rotary actuator (ZoneTight)";QCV;Actuator;;Open-close|3-point;;;;"35 s";;;;AC 230 V;"1 Nm";IP40;CQC230A;CQC230A_datasheet_en-gb.pdf;;PIC_EU_CQ24A_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZCQ-E|ZCQ-W;;;58;"EU\Products\Water solutions\Rotary product range actuators\CQ actuator\"
101228;SV24A-SZ-TPC;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"150 s / 20 mm";1500 N;;AC/DC 24 V;;IP54;SV24A-SZ-TPC;SV24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_SV24A-SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;268;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\SV..A (1500N)\modulating\AC/DC 24 V\"
288665;PRCA-S2-T;"Rotary actuator";;Actuator;;Open-close|3-point;;;;"35 s";;;"2 x SPDT";"AC 24...240 V / DC 24...125 V";160 Nm;"IP66 + IP67";PRCA-S2-T;PRCA-S2-T_datasheet_en-gb.pdf;;PIC_EU_PR.._4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZPR01|ZPR02|ZPR03|ZPR05|ZPR06|ZPR08|ZPR09|ZPR10|ZPR11|ZPR12;;;225;"EU\Produkte\Wasseranwendungen\Drehsortiment Antriebe\Standardantriebe\PR.. (160 Nm)\Auf-Zu, 3-Punkt\"
5286;R3015-P4-1-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.4 m³/h;1 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;350;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
5129;H679N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;80;16;1600 kPa;;;;90 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1-C;;;;274;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 80\"
287985;D6300WL;"Butterfly valve";BFV;Valve;-20...120°C;;;;;;;;;;;;D6..WL;D6..WL_datasheet_en-gb.pdf;;PIC_EU_D6..WL_4C.jpg;300;16;1600 kPa;;;2 kPa;;;;7300 m³/h;;;;;;;;;;;"Leakage rate A, tight (EN 12266-1)";2-way;Flange;;Water;"Shutt-off valve";;ZD6N-S150;;;101;"EU\Products\Water solutions\Rotary product range valves\Butterfly valves\Lug type, 2-way\D6..WL\"
5128;H665N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;65;16;1600 kPa;;;;63 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1-C;;;;276;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 65\"
288688;CQD230A;"Rotary actuator (ZoneTight)";QCV;Actuator;;Open-close|3-point;;;;"15 s";;;;AC 230 V;"1 Nm";IP40;CQD230A;CQD230A_datasheet_en-gb.pdf;;PIC_EU_CQ24A_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;ZCQ-E|ZCQ-W;;;57;"EU\Products\Water solutions\Rotary product range actuators\CQ actuator\"
5125;H640N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;40;16;1600 kPa;;;;25 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;273;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 40\"
5287;R3015-P4-1P3-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.4 m³/h;1.3 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;348;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
5126;H650N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;50;16;1600 kPa;;;;40 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;275;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 50\"
61647;R3015-1P6-S1;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;1.6 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2315;;;342;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\DN 15\"
101229;SVC24A-SZ-TPC;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"35 s / 20 mm";1500 N;;AC/DC 24 V;;IP54;SVC24A-SZ-TPC;SVC24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_SVC24A-SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;256;"EU\Products\Water solutions\Globe valve range actuators\Fast runner actuators\SVC..A (1500N)\modulating\AC/DC 24 V\"
59903;SRF24A;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;;AC/DC 24 V;20 Nm;IP54;SRF24A;SRF24A_datasheet_en-gb.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;304;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\Ball valve linkage\Open-Close\AC/DC 24 V\"
61646;R3015-1-S1;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;1 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2315;;;339;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\DN 15\"
61652;R3025-6P3-S2;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;25;16;1600 kPa;1400 kPa;;350 kPa;6.3 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2325;;;339;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\DN 25\"
101222;NV24A-SZ-TPC;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"150 s / 20 mm";1000 N;;AC/DC 24 V;;IP54;NV24A-SZ-TPC;NV24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_LV24A-SR..SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;280;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\NV..A (1000N)\modulating\AC/DC 24 V\"
61651;R3020-6P3-S2;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;20;16;1600 kPa;1400 kPa;;350 kPa;6.3 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2320;;;318;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\DN 20\"
101230;SV24A-SR-TPC;"Globe valve actuator";;Actuator;;modulating;DC 2...10 V;;;;"150 s / 20 mm";1500 N;;AC/DC 24 V;;IP54;SV24A-SR-TPC;SV24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_SV24A-SR-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;266;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\SV..A (1500N)\modulating\AC/DC 24 V\"
101233;EVC24A-SZ;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"35 s / 40 mm";2500 N;;AC/DC 24 V;;IP54;EVC24A-SZ;EVC24A-SZ_datasheet_en-gb.pdf;;PIC_EU_EVC24A-SZ_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;254;"EU\Products\Water solutions\Globe valve range actuators\Fast runner actuators\EVC..A (2500N)\modulating\AC/DC 24 V\"
59921;SY4-24-3-T;"Rotary actuator for butterfly valves";;Actuator;;Open-close|3-point;;;;"30 s";;;"2 x SPDT";AC/DC 24 V;400 Nm;IP67;SY4-24-3-T;SY4-24-3-T_datasheet_en-gb.pdf;;PIC_EU_SY2-SY6_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320;"EU\Products\Water solutions\Rotary product range actuators\SY actuators\SY4.. (400 Nm)\Open-Close\AC 24 V\"
5131;H6100N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;100;16;1600 kPa;;;;145 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1-C;;;;272;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 100\"
101234;EV24A-SR-TPC;"Globe valve actuator";;Actuator;;modulating;DC 2...10 V;;;;"150 s / 40 mm";2500 N;;AC/DC 24 V;;IP54;EV24A-SR-TPC;EV24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_EV24A-SR-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;278;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\EV..A (2500N)\modulating\AC/DC 24 V\"
59906;SRF230A;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;;AC 230 V;20 Nm;IP54;SRF230A;SRF230A_datasheet_en-gb.pdf;;PIC_EU_SRF-neutral-1K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;295;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\Ball valve linkage\Open-Close\AC 230 V\"
303851;EP015R-R6+BAC;"Characterised control valve with sensor-operated flow control";"6-way EPIV";VA-Unit;"6...80°C ";modulating|communicative;DC 2...10 V;"Modbus RTU|BACnet MS/TP|MP-Bus";;"90 s";;;;AC/DC 24 V;5 Nm;IP54;EP..R-R6+BAC;EP..R-R6_BAC_datasheet_en-gb.pdf;;PIC_EU_EP..R-R6+BAC_4C.jpg;15;16;1600 kPa;;;110 kPa;;;;;;1.2 m³/h;;;;1260 l/h;;;;840 l/h;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Pressure independent";CRK24-B1;ZR2315|ZR-004;1.05 l/min;1.05 l/min;100;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\6-Weg-EPIV\"
5292;R3015-P63-1P3-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.63 m³/h;1.3 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;350;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
5293;R3015-1-P25-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;1 m³/h;0.25 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;347;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
5134;H613R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..R;H6..R_datasheet_en-gb.pdf;;PIC_EU_H625R_4C.jpg;15;6;600 kPa;;;;1.6 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;284;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\2-way\reduced\DN 15\"
303852;EP020R-R6+BAC;"Characterised control valve with sensor-operated flow control";"6-way EPIV";VA-Unit;"6...80°C ";modulating|communicative;DC 2...10 V;"Modbus RTU|BACnet MS/TP|MP-Bus";;"90 s";;;;AC/DC 24 V;5 Nm;IP54;EP..R-R6+BAC;EP..R-R6_BAC_datasheet_en-gb.pdf;;PIC_EU_EP..R-R6+BAC_4C.jpg;20;16;1600 kPa;;;110 kPa;;;;;;2.3 m³/h;;;;2340 l/h;;;;1620 l/h;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Pressure independent";CRK24-B1;ZR2320|ZR-004;1.95 l/min;18.6 l/min;95;"EU\Produkte\Wasseranwendungen\VA Einheiten\EPIV\6-Weg-EPIV\"
5290;R3015-P63-P63-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.63 m³/h;0.63 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;353;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
61653;R3025-10-S2;"Characterised control valve";CCV;Valve;-10...120°C;;;;;;;;;;;;R3..xx-S..;R3..xx-S.._datasheet_en-gb.pdf;;PIC_EU_R3-neueCCV_01_SW.jpg;25;16;1600 kPa;1400 kPa;;350 kPa;10 m³/h;;;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";3-way;"Internal thread";;Water;"Control valve";;ZR2325;;;338;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 3-way\DN 25\"
5130;H680N;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..N;H6..N_datasheet_en-gb.pdf;;PIC_EU_H625N_4C.jpg;80;16;1600 kPa;;;;100 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1-C;;;;278;"EU\Products\Water solutions\Globe valve range valves\PN16, flange\2-way\N\DN 80\"
101232;EV24A-SZ-TPC;"Globe valve actuator";;Actuator;;modulating;DC 0.5...10 V;;;;"150 s / 40 mm";2500 N;;AC/DC 24 V;;IP54;EV24A-SZ-TPC;EV24A-SZ-TPC_datasheet_en-gb.pdf;;PIC_EU_EV24A-SZ-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;275;"EU\Products\Water solutions\Globe valve range actuators\Standard actuators\EV..A (2500N)\modulating\AC/DC 24 V\"
101231;SVC24A-SR-TPC;"Globe valve actuator";;Actuator;;modulating;DC 2...10 V;;;;"35 s / 20 mm";1500 N;;AC/DC 24 V;;IP54;SVC24A-SR-TPC;SVC24A-SR-TPC_datasheet_en-gb.pdf;;PIC_EU_SVC24A-SR-TPC_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;S2A-H;;;;262;"EU\Products\Water solutions\Globe valve range actuators\Fast runner actuators\SVC..A (1500N)\modulating\AC/DC 24 V\"
5133;H612R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..R;H6..R_datasheet_en-gb.pdf;;PIC_EU_H625R_4C.jpg;15;6;600 kPa;;;;1 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;296;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\2-way\reduced\DN 15\"
5135;H614R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..R;H6..R_datasheet_en-gb.pdf;;PIC_EU_H625R_4C.jpg;15;6;600 kPa;;;;2.5 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;287;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\2-way\reduced\DN 15\"
5132;H611R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..R;H6..R_datasheet_en-gb.pdf;;PIC_EU_H625R_4C.jpg;15;6;600 kPa;;;;0.63 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;306;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\2-way\reduced\DN 15\"
5291;R3015-P63-1-B2;"Characterised control valve";"6-way CCV";Valve;6...80°C;;;;;;;;;;;;R30..-..-..-B2;R30..-..-..-B2_datasheet_en-gb.pdf;;PIC_EU_R3015..-B2_02_4C.jpg;15;16;1600 kPa;;;100 kPa;;0.63 m³/h;1 m³/h;;;;;;;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";6-way;"Internal thread";;Water;"Control valve";;ZR-004|ZR2315;;;348;"EU\Products\Water solutions\Rotary product range valves\Characterised control valves\Internal thread, 6-way\DN 15\"
59907;SRF230A-S2;"Spring-return rotary actuator";;Actuator;;Open-close;;;NC;"75 s";;;"2 x SPDT";AC 230 V;"20 Nm";IP54;SRF230A-S2;SRF230A-S2_datasheet_en-gb.pdf;;PIC_EU_SRF-S2-neutral-2K_01_4C.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;312;"EU\Products\Water solutions\Rotary product range actuators\Spring return actuators\SRF..A (20 Nm)\Ball valve linkage\Open-Close\AC 230 V\"
5136;H615R;"Globe valve";H;Valve;5...120°C;;;;;;;;;;;;H6..R;H6..R_datasheet_en-gb.pdf;;PIC_EU_H625R_4C.jpg;15;6;600 kPa;;;;4 m³/h;;;;;;;;;;;;;;"max. 0.05% of the kvs value";2-way;Flange;;Water;"Control valve";ZH24-1;;;;284;"EU\Products\Water solutions\Globe valve range valves\PN6, flange\2-way\reduced\DN 15\"
285297;EP040R+KMP;"Communicative characterised control valve with sensor-operated flow control";EPIV;VA-Unit;"-10...120°C ";modulating|communicative;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;EP..R+KMP;EP..R+KMP_datasheet_en-gb.pdf;;PIC_EU_EP..R+KMP_4C.jpg;40;16;1600 kPa;1400 kPa;;350 kPa;;;;;;21.3 m³/h;;2.5 l/s;150 l/min;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Pressure independent";ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;108;"EU\Products\Water solutions\VA Units\EPIV\SuperCap EPIV\"
285293;EP015R+KMP;"Communicative characterised control valve with sensor-operated flow control";EPIV;VA-Unit;"-10...120°C ";modulating|communicative;DC 2...10 V;MP-Bus;;"90 s";;;;AC/DC 24 V;"20 Nm";IP54;EP..R+KMP;EP..R+KMP_datasheet_en-gb.pdf;;PIC_EU_EP..R+KMP_4C.jpg;15;16;1600 kPa;1400 kPa;;350 kPa;;;;;;2.9 m³/h;;0.35 l/s;21 l/min;;;;;;"Leakage rate A, air-bubble-tight (EN 12266-1)";2-way;"Internal thread";;Water;"Pressure independent";ZK1-GEN|ZK2-GEN|ZFP2-MP|ZN230-24MP;;;;111;"EU\Products\Water solutions\VA Units\EPIV\SuperCap EPIV\"
