PdmarticleID;Label;"External Key";StateID;"Suitable valves";"Installation options symbol";"Suitable actuators";"Product family 2 from Actuator";"Recommended price";"Rules for valve sizing";"Export Media manually changed";"Export Media";6986;6987;Type;"Product family";"Closing pressure Δps";"Differential pressure Δpmax value";"kv (factory setting)";Path;"Version Number"
107725;R548/NR230A-S;R548/NR230A-S;;R548;/;NR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R548/NR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107726;R548+NR24A;R548+NR24A;;R548;+;NR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R548+NR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
107727;R548/NR24A;R548/NR24A;;R548;/;NR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R548/NR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
107730;R548+NR24A-MP;R548+NR24A-MP;;R548;+;NR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R548+NR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107731;R548/NR24A-MP;R548/NR24A-MP;;R548;/;NR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R548/NR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107732;R548+NR24A-S;R548+NR24A-S;;R548;+;NR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R548+NR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107733;R548/NR24A-S;R548/NR24A-S;;R548;/;NR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R548/NR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107734;R548+NR24A-SR;R548+NR24A-SR;;R548;+;NR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R548+NR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
107735;R548/NR24A-SR;R548/NR24A-SR;;R548;/;NR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R548/NR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
107738;R548+NRC24A-SR;R548+NRC24A-SR;;R548;+;NRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R548+NRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107739;R548/NRC24A-SR;R548/NRC24A-SR;;R548;/;NRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R548/NRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107842;R423+LR230A;R423+LR230A;;R423;+;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423+LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107843;R423/LR230A;R423/LR230A;;R423;/;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423/LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107844;R423+LR230A-S;R423+LR230A-S;;R423;+;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423+LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107845;R423/LR230A-S;R423/LR230A-S;;R423;/;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423/LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107846;R423+LR24A;R423+LR24A;;R423;+;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423+LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107847;R423/LR24A;R423/LR24A;;R423;/;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423/LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107850;R423+LR24A-MP;R423+LR24A-MP;;R423;+;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423+LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107851;R423/LR24A-MP;R423/LR24A-MP;;R423;/;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423/LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107852;R423+LR24A-S;R423+LR24A-S;;R423;+;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423+LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107853;R423/LR24A-S;R423/LR24A-S;;R423;/;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423/LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107854;R423+LR24A-SR;R423+LR24A-SR;;R423;+;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423+LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107855;R423/LR24A-SR;R423/LR24A-SR;;R423;/;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423/LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107858;R423+LRC24A-SR;R423+LRC24A-SR;;R423;+;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423+LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107859;R423/LRC24A-SR;R423/LRC24A-SR;;R423;/;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R423/LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107934;R424+LR230A;R424+LR230A;;R424;+;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424+LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107935;R424/LR230A;R424/LR230A;;R424;/;LR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424/LR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107936;R424+LR230A-S;R424+LR230A-S;;R424;+;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424+LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107937;R424/LR230A-S;R424/LR230A-S;;R424;/;LR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424/LR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107938;R424+LR24A;R424+LR24A;;R424;+;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424+LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107939;R424/LR24A;R424/LR24A;;R424;/;LR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424/LR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107942;R424+LR24A-MP;R424+LR24A-MP;;R424;+;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424+LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107943;R424/LR24A-MP;R424/LR24A-MP;;R424;/;LR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424/LR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";40
107944;R424+LR24A-S;R424+LR24A-S;;R424;+;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424+LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107945;R424/LR24A-S;R424/LR24A-S;;R424;/;LR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424/LR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
107946;R424+LR24A-SR;R424+LR24A-SR;;R424;+;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424+LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107947;R424/LR24A-SR;R424/LR24A-SR;;R424;/;LR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424/LR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107950;R424+LRC24A-SR;R424+LRC24A-SR;;R424;+;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424+LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
107951;R424/LRC24A-SR;R424/LRC24A-SR;;R424;/;LRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R424/LRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108023;R425+LR230A;R425+LR230A;;R425;+;LR230A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425+LR230A;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108024;R425/LR230A;R425/LR230A;;R425;/;LR230A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425/LR230A;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108025;R425+LR230A-S;R425+LR230A-S;;R425;+;LR230A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425+LR230A-S;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108026;R425/LR230A-S;R425/LR230A-S;;R425;/;LR230A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425/LR230A-S;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108027;R425+LR24A;R425+LR24A;;R425;+;LR24A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425+LR24A;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108028;R425/LR24A;R425/LR24A;;R425;/;LR24A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425/LR24A;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108032;R425+LR24A-MP;R425+LR24A-MP;;R425;+;LR24A-MP;"Communicative actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425+LR24A-MP;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
108033;R425/LR24A-MP;R425/LR24A-MP;;R425;/;LR24A-MP;"Communicative actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425/LR24A-MP;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
108034;R425+LR24A-S;R425+LR24A-S;;R425;+;LR24A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425+LR24A-S;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108035;R425/LR24A-S;R425/LR24A-S;;R425;/;LR24A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425/LR24A-S;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108039;R425+LRF230;R425+LRF230;;R425;+;LRF230;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425+LRF230;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";44
108040;R425/LRF230;R425/LRF230;;R425;/;LRF230;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425/LRF230;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";44
108047;R425+LRF24;R425+LRF24;;R425;+;LRF24;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425+LRF24;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108048;R425/LRF24;R425/LRF24;;R425;/;LRF24;"Actuator with emergency control function";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R425/LRF24;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108072;R550+NR230A;R550+NR230A;;R550;+;NR230A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R550+NR230A;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108073;R550/NR230A;R550/NR230A;;R550;/;NR230A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R550/NR230A;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108074;R550+NR230A-S;R550+NR230A-S;;R550;+;NR230A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R550+NR230A-S;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108075;R550/NR230A-S;R550/NR230A-S;;R550;/;NR230A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R550/NR230A-S;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108077;R550+NR24A;R550+NR24A;;R550;+;NR24A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R550+NR24A;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";44
108078;R550/NR24A;R550/NR24A;;R550;/;NR24A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R550/NR24A;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";44
108081;R550+NR24A-MP;R550+NR24A-MP;;R550;+;NR24A-MP;"Communicative actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R550+NR24A-MP;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108082;R550/NR24A-MP;R550/NR24A-MP;;R550;/;NR24A-MP;"Communicative actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R550/NR24A-MP;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108084;R550+NR24A-S;R550+NR24A-S;;R550;+;NR24A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R550+NR24A-S;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108085;R550/NR24A-S;R550/NR24A-S;;R550;/;NR24A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R550/NR24A-S;"Change-over ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108408;R431+NR230A;R431+NR230A;;R431;+;NR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431+NR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108409;R431/NR230A;R431/NR230A;;R431;/;NR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431/NR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108410;R431+NR230A-S;R431+NR230A-S;;R431;+;NR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431+NR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
108411;R431/NR230A-S;R431/NR230A-S;;R431;/;NR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431/NR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
108412;R431+NR24A;R431+NR24A;;R431;+;NR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431+NR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108413;R431/NR24A;R431/NR24A;;R431;/;NR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431/NR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108416;R431+NR24A-MP;R431+NR24A-MP;;R431;+;NR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431+NR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
108417;R431/NR24A-MP;R431/NR24A-MP;;R431;/;NR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431/NR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
108418;R431+NR24A-S;R431+NR24A-S;;R431;+;NR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431+NR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108419;R431/NR24A-S;R431/NR24A-S;;R431;/;NR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431/NR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108420;R431+NR24A-SR;R431+NR24A-SR;;R431;+;NR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431+NR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108421;R431/NR24A-SR;R431/NR24A-SR;;R431;/;NR24A-SR;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431/NR24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108424;R431+NRC24A-SR;R431+NRC24A-SR;;R431;+;NRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431+NRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108425;R431/NRC24A-SR;R431/NRC24A-SR;;R431;/;NRC24A-SR;"Fast runner";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R431/NRC24A-SR;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108454;R432+NR230A;R432+NR230A;;R432;+;NR230A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R432+NR230A;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108455;R432/NR230A;R432/NR230A;;R432;/;NR230A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R432/NR230A;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108456;R432+NR230A-S;R432+NR230A-S;;R432;+;NR230A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R432+NR230A-S;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108457;R432/NR230A-S;R432/NR230A-S;;R432;/;NR230A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R432/NR230A-S;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108458;R432+NR24A;R432+NR24A;;R432;+;NR24A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R432+NR24A;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";44
108459;R432/NR24A;R432/NR24A;;R432;/;NR24A;"Standard actuator";1;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R432/NR24A;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";44
108462;R432+NR24A-MP;R432+NR24A-MP;;R432;+;NR24A-MP;"Communicative actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R432+NR24A-MP;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108463;R432/NR24A-MP;R432/NR24A-MP;;R432;/;NR24A-MP;"Communicative actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R432/NR24A-MP;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108464;R432+NR24A-S;R432+NR24A-S;;R432;+;NR24A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R432+NR24A-S;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108465;R432/NR24A-S;R432/NR24A-S;;R432;/;NR24A-S;"Standard actuator";0;"Scenario 1";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R432/NR24A-S;"Open-close ball valve";1400 kPa;400 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108498;R438+NR230A;R438+NR230A;;R438;+;NR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R438+NR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108499;R438/NR230A;R438/NR230A;;R438;/;NR230A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R438/NR230A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108500;R438+NR230A-S;R438+NR230A-S;;R438;+;NR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R438+NR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
108501;R438/NR230A-S;R438/NR230A-S;;R438;/;NR230A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R438/NR230A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
108502;R438+NR24A;R438+NR24A;;R438;+;NR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R438+NR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108503;R438/NR24A;R438/NR24A;;R438;/;NR24A;"Standard actuator";1;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R438/NR24A;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";43
108506;R438+NR24A-MP;R438+NR24A-MP;;R438;+;NR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R438+NR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
108507;R438/NR24A-MP;R438/NR24A-MP;;R438;/;NR24A-MP;"Communicative actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R438/NR24A-MP;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";41
108508;R438+NR24A-S;R438+NR24A-S;;R438;+;NR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R438+NR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
108509;R438/NR24A-S;R438/NR24A-S;;R438;/;NR24A-S;"Standard actuator";0;"Scenario 2";;PPK|SelectPro_EU|VDI3805|Internet_EU;;;R438/NR24A-S;"Characterised control valve";1400 kPa;200 kPa;;"EU\Inbox\Combinations\Folder..4/..5\";42
